model_name	surgery_id	sex	variable_type	variable	replicate_id	nerve_block	nerve_block_type	anesthetic_plan	anesthetic_plan_justification	ga_airway	ga_technique	neuraxial_type	arterial_line	asa_classification
deepseek	total_hip	female	preference	preference_ga	35	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery, no strong contraindications, and need for controlled ventilation in lateral position for posterior approach THA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	female	preference	preference_ga	8	recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for GA over neuraxial for hip fractures, no strong contraindications to GA, and patient has stable CAD/HTN without factors strongly favoring neuraxial.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	female	preference	preference_ga	49	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery is general anesthesia, and there are no strong patient factors (e.g., severe pulmonary disease, difficult airway) favoring neuraxial anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	34	recommend_placement	suprainguinal_FICB	recommend_general	General because institution preference for hip fracture surgery and no strong patient factors favoring neuraxial anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	44	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fractures, patient has stable CAD/HTN without contraindications to GA, and supine positioning on fracture table facilitates airway management.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	36	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for hip fracture surgery unless strong contraindication, patient has no factors strongly favoring neuraxial, and lateral positioning is facilitated.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	19	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fractures is general anesthesia unless strong contraindications exist. Patient has no airway contraindications and stable CAD on beta-blocker.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	female	preference	preference_ga	44	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fractures and patient has no contraindications to GA. No strong patient factors favor neuraxial anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	male	preference	preference_ga	6	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institution preference for hip fracture surgery, patient has stable CAD on beta-blocker, no strong contraindications to GA, and neuraxial not strongly indicated.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	female	preference	preference_ga	24	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery is general anesthesia unless strong patient factors favor neuraxial; patient has stable CAD and hypertension but no compelling contraindication to GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	female	preference	preference_ga	36	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery and patient lacks strong contraindications to GA; neuraxial not strongly favored given stable CAD, no anticoagulation.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	39	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institution preference for hip fracture surgery and patient has no strong contraindications to GA. Supine position allows for safe airway management.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	female	preference	preference_ga	39	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery in a stable patient with CAD on beta-blocker; neuraxial offers no clear benefit and positioning on fracture table is challenging.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	35	recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA for hip fracture surgery, no strong contraindications exist, and patient lacks factors strongly favoring neuraxial anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	preference	preference_ga	3	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors general over neuraxial for hip fracture surgery, and no strong patient factors (e.g., severe pulmonary disease, difficult airway) contraindicate it. The patient is on aspirin but with normal INR and platelets, which is acceptable for general anesthesia	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	38	recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for hip fracture surgery in elderly patient with stable CAD, and lateral decubitus positioning favors secure airway management.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	female	preference	preference_ga	17	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference favors GA for hip fracture, patient has stable CAD without contraindications, and lateral positioning is planned.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	preference	preference_ga	33	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference favors GA over neuraxial for hip fractures unless strong contraindications exist. Patient has stable CAD and hypertension but no factors strongly favoring neuraxial. GA provides reliable anesthesia for lateral positioning and surgery duration.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	male	preference	preference_ga	15	recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because institutional preference for hip fracture surgery in an elderly patient with stable CAD, providing controlled hemodynamics and airway during supine fracture table positioning and percutaneous procedure.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	male	preference	preference_ga	10	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because institutional preference for hip fractures and need for controlled ventilation in elderly patient with CAD on fracture table.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	male	preference	preference_ga	9	strongly_recommend_placement	PENG	recommend_general	General because institutional preference favors general anesthesia for hip fracture surgery and no strong patient factors contraindicate it. Patient has stable CAD, controlled hypertension, and an unremarkable airway exam.	ETT	sevoflurane	none	recommend_against_placement	III
